rating,text
5,"내돈내산 후기!!!!!!!!!!!! 결론: 현재 지속적으로 재구매 중!!!!!!!! 이전 후기에도 제 글이 아마 있을 거예요ㅋㅋㅋ 매번 구매할 때마다 후기를 남겨봅니다(혹시라도 사용감이 달라질 수 있어서...ㅎ) 일단 얼굴용으로 사용하고 있어요!! 피부가 아주 극도록 예민하다! 스킨 케어 제품도 아무거나 바르지 못한다! 하는 분들에게 강추합니다!! 제가 그러거든요ㅎㅎㅎ 용량이 조금 더 큰 게 있으면 좋을 것 같은데 없어서 18000대로 가격이 떨어지는 경우 구매하고 있고, 가끔 화해에서 포인트로도 계속 구매하고 있어요~ 얼굴용으로만 바르면 한통으로 2개월~3개월 정도 바를 수 있어요!! 가끔 목까지 바르는 경우도 있어서 저는 2개월 정도 가더라고요. 이전에 안심365? 요거 쓰다가 냄새가 조금 그렇기도 하고 눈시림 있어서 자작나무 수분 선크림으로 바꿨었는데 이거는 용량이 더 작고, 용량 대비 비용이 좀 있어서 지금은 시슨드시 제품으로 정착했습니다!! 백탁도 전혀 없고, 부드럽게 잘 발려요. 크림보다는 묽고 로션보다는 조금 되직한 느낌이에요. 순한 제품들 많이 써 봤는데 다들 어느 정도는 눈 시림이 있더라고요. 근데 요거는 전!혀! 없어요!! 컴퓨터 작업을 오래하는 직업이라 눈이 건조하고 예민해져 있어서 눈 시림을 더 잘 느끼는 편인데 요거는 눈 근처에 발라도 그런 게 없어서 좋아요!!! 발랐을 때 얼굴에는 끈적이는 느낌이 안나는데 아무래도 손으로 바르다보니까 손에 발린 건 좀 찝찝한 느낌이 들어서 얼굴에 다 바르고 난 뒤에 물티슈로 손은 닦아줍니다~ 백탁 없고, 눈 시림 없고, 예민한 피부도 걱정없이 사용할 수 있는 제품이에요!! 계속 재구매 예정인데 혹시라도 중간에 바르다 문제 생기면 후기 남기러 오겠습니다!!"
5,눈 따가움 때문에 한번 사봤어요. 정말 안 따갑네요. 그래도 눈 비비면 안될 것 같아요. 어른들 제품은 스틱이든 액체든 거의 눈에 들어가면 따갑더라구요. 눈두덩이에 살짝만 발라도 시간 지나면 슬슬 눈이 따갑더라구요. 스틱도 나오면 좋겠어요. ㅡㅡㅡㅡㅡ 요제품은 로션 처럼 부드럽고 가볍게 발리고~ 지금 3시간 지났는데 촉촉함이 남아 있네요. 사이즈는 생각 보다 작아요. 요고는 얼굴에만 바르는 걸루~ㅎㅎ ㅡㅡㅡㅡㅡ 향은 개인적으로 솔잎향이 살짝 나는것 같아요. 저는 다 맘에 듭니다.
4,묽어서 발림이 부드러워 좋아요 약간 시큼한 향이 있긴 한데 불쾌한정도는 아니에요. 생각보다 가격에 비해 용량이 적어요 눈이 일단 시리지 않고 백탁현상도 없고 그걸로 만족해요
5,"※※※※※눈이 전혀 아프지 않음※※※※※※ 초초초민감 눈을 가진 사람으로서 눈시림 없는 선크림이라는 말에 속아서 산 선크림만 1년에 20개 이상, 하지만 단 하나도 눈 시림이 없는 제품을 찾을 수가 없었음 무기자차를 사도 눈 시림이 있는 걸로 봐서는 무언가의 성분 하나가 내 눈과 맞지 않는 것으로 보였음. 그렇다고 성분 하나하나를 따져서 구매할 수는 없고, 무작정 구매하고 쓰지 않으면 바디 선크림으로 쓰던가 동생이나 가족들에게 처분하는 방법 외에는 없었음. 그런데 최근 평소 얼굴의 보기 싫던 점을 빼고 다시 선크림을 매우매우 잘 발라야하는 상황에 닥쳤음 그래서 급하게 눈 시림이 없다는 선크림을 수색했고, 최대한 빠르고 많은 제품을 고르기 위해 쿠팡에서 검색을 하였음. 제일 먼저 들어오는 것은 이것과 율이 들어가는 어쩌고 뭐시기였는데, 그냥 디자인이 조용해서 시슨드시 먼저 사봤음 어머 그런데 이게 웬일 향이 이게 대체 무슨 향이야 하는데 눈가에 치덕치덕 발라도 1도 시림이 느껴지지 않는 것임 평상시 같으면 눈가에 치덕 치덕 바르면 몇번 눈 깜박이다 눈물이 주루룩 흘러야 하는데 완전... 그냥 1도 반응이 오지 않는 것임 그리하여 나의 선크림 유랑기는 막을 내렸다고 한다. 냄새따위 눈시림 없는 것에 비하면... 아무것도 아니다!!"
5,향도 강하지않고 발랐을때 눈시림 없었구요~ 유분기는 약간은 있어요~그치만 기존 다른썬크림보단 덜한것 같아요
5,땀나면 따갑다고 썬크림바르기 싫어하는 남편. 이거사주니까 매일바릅니다 땀흘려서 눈에들어가도 안따갑다고하네요 향도 좋대요 가격이 좀 사악하긴하지만 잘바르니까 재구매예정
5,용량은 작아요 성분이좋다하고 눈시림이없다기에 믿고구매했어요 몇번사용해보니 눈시림이 없어요 좋아요
5,"전에 샀던 썬크림이 27년까지 사용년한인데 냄새도 나고 백탁이있어서 나빴는데 이제품은 눈도 안아프고 부드럽게 발라져서 좋아요. 다만 양이 많고, 가격도 저렴했으면 좋겠습니다"
5,쓰다 가족주거나 버린 선크림 셀수가없다 라섹해서그런가 항상 시간지나면 눈이시려서 안시리다는거사봐도시렸다 속는셈치고 사서 발라본뒤 눈시림을 기다려봤는데 눈시림이없는거? 발림성도좋고 그냥 로션바르는거처럼 흡수됨 당기는것도없는듯 몇일더 발라보겠다
5,땀나도 안따갑고 발림성도 좋아서 계속 구매중이에요! 애들한테도 발라주는데 순해서 좋더라구요:) 전 이제 이걸로 선크림 고정이에요!
5,시슨드시 선크림 처음 사용해보는데 백탁없어 너무 좋네요 전 사시사철 선크림 바르거든요 다른 메이크업은 생략할지 라도 선크림은 항상 휴대하면서 발라요 시슨드시는 휴대 하기에도 좋고 눈 주변에 발라도 눈 시림이 없어서 좋더라구요 착한 성분으로 만든 선크림 순해서 연약한 피부에도 굿이예요
5,시슨드시는 클린징폼을 사용하는데 매우 만족해서 썬크림을 찾아봤습니다 후기가좋아 결정하는데 도움됐고요 글쓴이는 썬크림를 사용해서 좋았던적이 한번도없었습니다 피부가 뒤집어지고 붉어지고 뭐가생기기도하고 그래서 거의 사용을 못하고 팩트만사용했는데 요아이를 받아 이틀동안 귀뒤랑 팔꿈치안쪽를 발라 테스트했는데 이상없네요~~ 야 호 우선 밀림도없고 하얗게 붕붕뜨는것도 없고 끈적임없이 산뜻하고 촉촉하네요 이게 썬크림이야 로숀이야 바다생물이나 산호들에게 나쁜성분이없다네요 그럼 사람에게는 더더욱 나쁜게없겠죠 썬크림 유목민이 정착할수있을꺼같네요 이제 매일 잊지말고 챙겨바를꺼예요
5,선크림은 필수인데 여름에 사용하던거 겨울에 사용하려니 좀 뻑뻑한거같아서 새로 구매했어요 일단 케이스가 너무이쁘네요 ㅎㅎ 발라보니 발림도 좋고 백탁없이 발려서 너무 좋습니다 성분도 순해서 애기랑 같이 써도될거같아요
5,제가 딱 원히던 선크림이예요 바른듯 안바른듯 햇빛차단은 우수하고 뿌옇게 뜨는거없구요 화장후에 눈이시리거나 눈물나지않아요! 썬크림바르고 바로 팩트쳐도 화장 잘먹어요 사이즈 미니헤서 들고다니기도 아주좋네요!
5,선크림이 보통 희멀틱하게 생기잖아요 요건 백탁현상없고 크림처럼 발림성이 좋아요 진짜 편하게 바르게 나갈 수 있어 좋아요 냄새는 신경쓰일정도로 나지는 않아요 편하게 쓰기에 딱이여서 만족합니다^^
5,며칠을 고민하다 구매했는데 만족입니다 광고 처럼 끈적이지 않고 밀리지 않고 제일 중요한 백탁 없고 눈시림 없네요 용량이 작아 아쉽지만 만족 하며 매일 잘 사용 하겠네요
5,"전... 눈이 너무나도 예민하고 약해서 지금은 좀나아졌지만 사진 후레쉬만 터지면 눈을 뜨지 못하는 통에 눈감은 사진 ㅜㅜ 웨딩 사진 찍을 때도 애를 먹었었다죠..흑.. 화장만 하면 눈이 시린 통에 늘 벌겋게 충혈되고 눈물이나서 실눈 뜨고 다녀야 했어요ㅜ 불행중 다행일까요 코로나 마스크 덕분에 과감히 화장없이 심지어 선크림도 생략하고 출근하다가..ㅋ 이젠 안되겠더라구요 나이도 들어가고 관리 안한 티가 팍팍 나서 순한 선크림을 열심히 찾았어요. 그러다 애기들 쓰는 평*율 평점 대박, 게다가 눈시림 없단 어떤 분 후기에 그래 요거다! 하고 샀는데 첨 바르고 나선 출근 길.. 오랜만에 느껴보는 눈시림ㅜ 아ㅜㅜ 난 애기들눈만도 못한 거신가 ㅜ 그날 내내 눈물나서 콧물 훌쩍 실눈 뜨고 다녔다는 슬픈 이야기ㅜ 그래도 이대로 지낼 순 없다 싶어 다시 떠난 모험 쇼핑 이 제품 돈 버릴 생각하고 함 사봤는데요 오오!!! 부드러운 발림에 첫느낌부터 뭔가 달랐다!!는~~ 눈 편안 합니다 뻑뻑한거 허얘지는거.. 그게 모에용??ㅎㅎ 오늘 잠깐 나갔다올까 하고 선크림 바르다가 이건 후기 써줘야해 하고 외출 포기 폰 들고 이러고 있어요 ㅋ 전 계속 이거 쓸라고요 좋은 제품 고맙습니다^^"
5,정말좋아요 눈시림없구요 백탁현상없구요 눈물안나구요 눈 충혈없어요 부드럽게 잘발리고요 좋아요
5,배송도 빠르고 가격을 싸게잘샀습니다 끈적임도 없고 밀림도 없습니다! 진짜 썬크림 끈적여서 쓰기싫은데 이 제품 그런거 하나없고 고루펴발라집니다 겨울에도 선크림필수인데 잘바를게용
5,현장직에서 일하는 사람입니다. 일주일 사용해본 후기입니다. 일단 첫번째로 향은 개인적으로 그냥 풀향기입니다. 바르고나면 향은 금방 적응되지만 아무래도 이런 류의 제품에서 흔치않은 향이기 때문에 아침마다 바를때마다 적응이 안됩니다. 냄새에 민감하지 않은 분들은 무시해도 될 수준입니다. 두번째로 크림의 질감인데 바르려고 손에 짤땐 되직한 질감이지만 이내 펴바르면 크림에서 로션 중간의 질감입니다. 세번째로 자극은 지성피부인 제 기준으로 피부에 자극은 없었고 바르고나서 땀과 얼굴기름이 올라와도 번들거리는 느낌없었습니다. 눈따가움은 아침 7시쯤 발라서 저녁 6~7시쯤에 슬슬 눈이 따가워지기 시작하는데 이 시간이면 퇴근하고 샤워할 시간이니 사실상 낮시간에 활동하는 동안 눈따가움은 없다고 봐도 좋습니다. 네번째로 발림성은 피부에 금방금방 흡수됩니다. 저는 끈적한걸 싫어해서 로션이나 선크림같은걸 바르고나면 끈적해진 손을 다시 씻는데 이 제품은 손에다 쳐발라놓은 크림도 금방금방 흡수되서 따로 손을 씻을 필요가 없습니다.
5,다른거 써봐도 이 제품이 가장 나은듯해서 다시 구매했습니다 눈시림도 없고 밀림도 없어요 효과를 의심하게 할 정도로 썬크림 바른 느낌이 안납니다 차단은 잘 되는것 같아요
5,"지금까지 썬크림만 사놓은게 한 트럭은 될듯.. ""눈 시러움 없어요""하는 멘트에 댓글에 속아 너무 많은 썬크림을 사봤지만 다 하나같이 눈시렵고 따갑고 안구가 튀어나올정도의 고통이었는데 이 썬크림은 전혀 없어요. 번들거리지않고 무겁지않고 밀리지 않아서 재구매 의사있어요"
5,눈이 시리지 않아 좋아요 백탁현상 없어 좋아요 끈적이지않아 좋아요
5,향은 좋은 향은 아니고 거의 무향에 가까운 것 같아요. 약하게 어떠한 냄새가 나는 것 같은데 일반적인 화장품 향은 아니고 제가 좋아하는 냄새는 아니예요. 무향인데 화장품 케이스 냄새가 나는것 같아요. 자극은 완전히 없어요. 썬크림에 대한 눈시림이 유난히 많은 편인데 이건 전혀 없어요. 그런데 용량은 적어요.기존에 100g짜리 쓰다가 요거 받아보고 작아서 놀랐어요. 그래서 얼굴에만 바르고 목과 손등은 기존에 사용하던것 바르고 있어요. 다쓰면 재구매 하고 싶습니다.
5,제가 귀찮아서 후기 잘 안오리고 진짜로 괜찮으면 귀찮아도 적거든요. 전 썬크림을 바르고나면 눈이 맵고 눈물이 질질흘러 화장도 망치고 이래저래 아쉬운대로 스틱형으로 바르고 다녔는데 후기에 끈적임도 없고 눈시림도 없다길래 속는셈치고 구매했는데요. 와~~~ 진짜 발림성도 좋구요. 눈시림 없고요~ 무엇보다 끈적임이 없어 요거 진짜 대박이다! 기존의 스틱형이 (제가쓰는거 눈시림없고 끈적임없는거) 겨울에는 피부에 문지르니 좀 자극적으로 (제 피부가 은근 예민한것같음) 느껴져서 어떡해야하나했는데 신세계~ 전에는 썬크림또는썬스틱 게으르게 발랐는데 (눈시림 끈적땜시 ) 이젠 부지런히 바를수 있을것같아요. 그만큼 저에게 이 썬크림은 신세계를 맛보여줬다는거죠. 끈적임없고 발림성좋고 눈시림없이 만들어주셔서 진심으로 감사합니다.
5,백탁 없이 자연스럽게 발리고 끈적임이 없어 산뜻하게 사용할 수 있는 선크림 백탁 없는 깔끔함 선크림 특유의 하얗게 뜨는 느낌 전혀 없음. 피부에 자연스럽게 스며들어 깔끔한 톤 보정 가능함. 눈 시림 없는 편안함 눈 주변에 발라도 시림이 없어서 편함. 눈가가 민감해도 부담 없이 사용 가능함. 화장 밀림 제로 덧발라도 화장 위에서 밀림 없이 깔끔하게 발림. 메이크업 전에 발라도 베이스 메이크업에 잘 맞음. 끈적임 없는 산뜻함 끈적이지 않아 보송하게 마무리됨. 여름철에도 번들거림 없이 산뜻하게 유지됨. 성분이 순한 착한 제품 자극적인 성분이 없어 민감한 피부도 사용 가능함. 이런 분께 추천해요! 자연스러운 피부 표현 원하는 분 눈 시림 없는 선크림 찾는 분 끈적임 없는 선크림 선호하는 분 화장 전에 발라도 밀림 없는 제품 찾는 분 자극 없는 성분을 선호하는 민감성 피부 분들
5,칼로 잘라냈는데 구멍이커서 많이 않이 나옹 ㅋㅋㅋ 흡수는잘되요 만족합니다
5,"이게 진짜루 썬크림~? 상세리뷰 안봤으면 처음에 정말 바르면서도 의심할 정도로 썬크림 발랐다는 느낌이 없었어요..ㄷㄷ 오히려 그냥 수분크림 인줄 알았습니다 ;;; 일단 톤업,백탁,이질감,따끔거림, 전혀 없구요.. 진짜 혁신적인 선크림 이라고 생각합니다.. 주변에 나눠주고 지금 3개째 구매했는데요 진짜 너무너무 좋아요 ㅠㅠ 뭔 브랜드랍시고 톤업이라고 해서 사다가 바르면 강시인지, 패왕별희 인지 바르면서 현타오고, 땀이 많아가지고 땀흘리면 곰탕육수마냥 질질 흘려대고... 이건 그런거 전혀없으니 정말 데일리로 티안나게 바르고 싶으신 분은 참고하셔서 발라보세요 정말 후회 안합니다 ^^ 구매에 참고하시길~~~! 평가 : ★★★★★★★★★★★★★★"
5,발림성이나 냄새 다 괜찮은데 생각보다 너무 묽어서 별로라고 하시네요 ㅠ 그거 빼고는 다 만족하신대요~ 느낌은 물이랑 로션 중간? 느낌이에요!!
5,스킨 로션을 발라도 세계평화를 염려하여 늘 눈물이 주루룩 흘렀는데 이제품은 그러지 않아서 정말 좋네요 처음 바르니 화~한 시원한 느낌이라 에고 이것도 눈이 시그러울 나나부다 했는데 웬걸? 눈물이 나지 않아 신기 했습니다 재구매로 이어질거 같아요 번창하십시요
4,"시슨드시 백탁없는 밀림없는 눈시림없는 끈적임없는 성분이좋은 선크림 SPF50+ PA++++이라니!! 깊은 자외선으로부터 피부를 보호하는 최고의 선크림으로 유명하죠! 시슨드시의 백탁없는 밀림없는 눈시림없는 끈적임없는 썬크림은 SPF50+, PA++++로 강력한 보호막을 형성하여 유해한 자외선으로부터 피부를 안전하게 지켜준대용 50g의 대용량으로 오랫동안 사용할 수 있고 우피부에 자극을 주지 않습더라구요! .가벼운 텍스처로 피부에 부담 없이 바를 수 있으며, 끈적임 없이 쾌적하게 지낼 수 있어용 * 강력한 자외선 차단: SPF50+, PA++++로 자외선 A, B파 모두 차단 * 백탁, 밀림, 눈시림 없음: 피부에 자극을 주지 않는 고품질 성분 * 끈적임 없음: 가벼운 텍스처로 피부에 부담 없고 쾌적함 유지 * 수분 유지: 히알루론산 함유로 피부에 수분을 공급하여 보습 효과 메이크업 방해없고 눈시림없어서 추~천!"
5,엄마가 백탁없는 선크림을 하나 사달라하셔서 이것저것 후기를 많이 찾아보다가 이게 좋아서 사드렸어요 눈시림도 없고 끈적임도 없고 백탁까지 없다니.... 이거 완전 럭키비키잖아요? ㅋㅋ 엄마가 써보시더니 부드럽게 잘 발린대요 로션 하나 더 바르는 것 같아서 편하고 좋으시다네요 거기게 spf가 50이나 되서 더 안심됩니다 추천드려요 ~~
5,선크림 바르면 항상 눈따갑거나 얼굴 푸석푸석한 느낌이싫어서 찾다찾다 겨우찾은 시슨드시 리뷰도 좋고 해서 한번 써보자 해서 써봤는데 확실히 로션처럼 잘발리고 끈적임도없고 근데 spf50+ pa+++++니까 편하게 데일리로 쓸수있어서 좋네요 굿입니다
5,로션 바르는 느낌이고 향도 진하지 않고 가볍다는 느낌이네요
5,"이거 진짜 대박입니다,, 최근에 선크림이 다 떨어져서 뭐살까 찾아보다가 쿠팡들어와서 맨위에 뜨는거 그냥 산건데 피부가 많이 예민한데도 이거 바르고 나서부터 완전 좋아죽겄어유,,✨☺️ 피부가 유분기도 많고 선크림 잘못바르면 완전 따끔거리고 홍조기도 많이 올라왔었는데 이거 바르고 나서부터 진짜 자극 1도 없고 발림성도 좋고 흡수도 잘돼서 너무너무 만족하고있는 꿀템이에요!! 피부예민하신분들 완존 강추에요!✋✋"
3,지금상품받고 포장디만 개봉한 미사용 상황에서 리뷰 남깁니다. 포장상태가 너무성의없어서 사용하기도 싫어지네요.배송비닐안에 제품만 포장돼잇어서 제품단상자가 찌그러지고..단상자 봉합라벨도 없네요.원래이렇게 배송되는건지 .. 받는입장에선 상당히 기분나쁩니다.
5,민감한 피부를 가진 남편때문에 자주 구매를 합니다. 뭘 발라도 피부가 따끔거리고 번들거리고 허옇게 화장한것 같아 싫다고 하는데 이 제품은 그런 모든 단점을 해결해 주니 계속 사용하고 있습니다. 타 제품보다 좀 비싼것 같아 어차피 무료배송이니 한개씩만 구입해서 쓰고 떨어지면 또 사서 쓰라고 했더니 계속 쓸건데 왜 번거롭게 그러냐고 한번에 꼭 두세개씩 사서 쟁여 놓고 쓰네요.ㅋㅋ 운전할때는 필수라고 이거 하나로 얼굴과 팔에 완전 무장하고 다닙니다. 민감한 피부에 알러지 없이 잘 맞는 이 제품을 만나게 되서 정말 다행입니다.
5,제품은 좋아요. 근데 가격이 자꾸 변동 되네요. 저는 매번 할인가에 구매하지 못했어요 ㅠㅠ
4,상품평이 좋아 구매했어요. 백탁현상도 없고 끈적임없이 성분도 좋다고 하니 사용해 보고 정착해야겠어요.
5,썬크림 바른후 햐얗게 흔적이 조금만 남고 시간지나면 표시가 조금밖에 안나서 좋네요
5,저는 썬크림 유목민이에요 좋다는거 비싼브랜드들도 다써봤구요 명품화장품들 선크림도 구매해서 한두번쓰고 지인줘버리고 그랬거든요? 근데 이 제품을 쓰곤 정착했어요 이번엔 남편이꺼 샀거든용 언제 티비를 보더니 자기도 자외선차단을 해야겠다며 사달라네요 남자분들이나 여자분들도 썬크림쓰면 눈따갑거나 약간 끈적하거나 이런제형들 겪어보셨잖아요? 이건 절대안그래요 정말로요 그래서 제가 이 제품을써요 그 좋다는 비싸다는거 다써봤지만요 그리고 제형도 크림이지만 묽어요! 대게 수분크림 제형같아서 끈적이지 않아 넘 좋구요 여러가지 좋은재료들로 만들어져 믿음이 갑니당 이거 바르고 쿠션이나 파데발라도 뜨지않구요 아 남편이도 얼굴에 뭐바르는거 대게 싫어하는데 이건 바르는 촉감도 좋데용!! 자외선차단도 잘되고 유지도 좋더라구용!!
5,피부가 예민해서 스킨조차도 잘못 쓰면 좁쌀 폭발에 화농성 여드름이 올라옵니다 천연화장품도 써봤지만 피부가 화닥거려 사용포기 했고요 원래 차앤박 선크림 쓰고 있었는데 어느 순간에 갑자기 피부가 뒤집어지더라구요 ㅠㅠ 그래서 순한 선크림 찾다가 폼클렌징만으로도 잘 지워질만한 선크림과 백탁현상 없는걸 찾아서 구매해봤어요 진짜 수분크림 바르는 느낌이구요 아벤느 시칼파트 크림 바르고 있는데 제형이 무거운 타입이라 크림 바르고 바로 선크림 안 바르고 시간 텀을 좀 두고 선크림 바르니 안 밀리네요 아직까지는 트러블도 없고 무난하게 잘 쓰고 있습니다~
5,"선크림은 여름 뿐만 아니라 4계절 내내 필수로 발라줘야 한다고 하더라구요. 지금까지 써본 선크림들은 백탁현상도 심하고, 끈적임도 심해 불편해서 잘 안바르게 됐었는데.. 시슨드시 선크림은 끈적임도 없고 순한 제품이라기에 구매해봤어요. 우선 제형은 꾸덕한 제형이 아니라 로션같은 제형이라 선크림이 아니라 로션을 바르는 느낌이더라구요. 그래서 그런지 가볍게 발려 발림성도 좋고, 흡수도 잘되는 것 같아요. 흡수가 잘되니 백탁현상도 없어 선크림 바른 후 위에 화장해도 전혀 뜨지 않고 오히려 화장도 더 잘먹더라구요. 피부자극도 전혀 없이 순한 성분에 온가족 다 사용해도 괜찮을 것 같구요. 무엇보다 끈적임이 전혀 남지 않는다는게 젤 만족스러웠어요! 이런 선크림이라면 저도 오래오래 잘 사용할 수 있을 것 같네요ㅎㅎ 다 사용하면 또 구매하러 올게요:)"
5,주근깨나 기미가 민감한편이여서 외출전 선크림 필수로 발라주고있는데요 마침 사용하던 제품을 다 써서 새로 구입해봤어요. 시슨드시 제품이 자극적이지도않고 좋더라구요 끈적임도없고 백탁도없고 밀림도없고 아주 만족합니다^^ 계속 이제품쓸것 같아요~너무너무 만족합니다~^^ 추천해요
5,"유기자, 무기자 장점들을 모아서 그런지 발림성이며 백탁없는 것 까지 너무 좋네요. 요거 쓰고나선 다른 선크림은 못 쓰겠어요 ㅎ"
5,와 드디어 눈시림 없는 선크림을 발견함. 그동안 족히 열종류 넘게 실패하고 반신반의하며 써봤는데 정말 눈이 안시려서 감격중.
5,"1. 가격 가격은 조금 비싸다고 생각을 했다. 하지만 내가 여태 너무 싼것만 쓴게 아닌가싶어서 가격은 뒷전으로 미루고 구매 2. 외형 판매사진과 동일하며 특이점은 없고 깔끔하고 맘에든다 3. 활용성 아주 마음에 든다. 무겁지도않고 그렇다고 너무 가볍지도않고 무거움 과 가벼움에서 완전중간도 아니고 가벼움쪽에 조금 더 치우쳐있는 느낌 딱 이정도가 맞는거 같고, 남자라서 화장과 함께하는건 잘 모르겠지만 남자들은 이거 바르면 충분할거같다 맘에 듦 @ 총평 다음에도 이거 사야겠습니다~"
5,일반 썬크림이랑 차원이 다르네요 끈적이지도 않고 눈시림도 없고 발랐을때 강시처럼 되지도 않고 좋아요
5,눈 안따갑고 백탁현상없고 좋은데 냄새는 살짝 제 취향은 아니에요 ㅠㅠㅎㅎㅎㅎ
5,야외활동이 많은 직업이라서 자외선 차단제를 발라야 한다는 생각은 갖고 있으나 50g 한개를 다 사용해본 기억이 없습니다 크림 타입이든 고체형이든 사용해 본 그 어떤 제품도 백탁 발림성은 빼놓더라도 눈시림 때문에 오래 사용할 수 없었기 때문에 몇시간에 한번씩 발라야 한다는 것을 알면서도 처음 개봉해놓고 하루에 한번 밖에 사용할 수 없었고 그마저도 일주일을 넘기지 못했습니다 그러던 차에 시슨드시 제품을 또 한번 속는 셈치고 사용하고 있는데 정말 눈시림이 거의 느껴지지 않아습니다 백탁 현상도 없구요 발림성도 너무 좋아서 로션 같은 느낌입니다 하루에 출근할 때 한번 점심때 한번 두번 바르고 있는데 당연히 제구매 해야죠
5,팩트는 헤프고 예전건 눈이 시렵고 강시가 되어 부담스러워 고르고 찾다가 발견~오늘 오자마자 바르고 출근 하루종일 눈편하고 피부 하얗게 뜨 나 신경 안써도 되네요.완존 순하고 재재구매 정착할려고요.
5,저희어머니가 선크림 눈시림으로 고생하셔서 선물드렸는데 안아프시다고 하네요!
5,"■ 시슨드시 백탁없는 눈시림없는 끈적임없는 성분이좋은 썬크림 ■ SPF50+ PA++++ ,50g,1개 ● 사용해본 썬크림중 가장 맘에 드네요~~ 다른 썬크림.썬팩트.썬세럼 다 사용해 봤지만~ 눈이 하루종일 시리거나 번질거리거나 하얂게 들뜨거나 해서 사용못하고 있었는데 대신 썬모자등을 사용하다가~ 그정도로는 반사되는 자외선도 심하고 광알러지도 심해서 늘 끍느라 목덜미.팔등이 자극이 되서~ 시슨드시 썬크림 두번째 재구입 합니다~~ 발림성 번질거리지않고 ~ 백탁현상도 없고~제일 중요한건 눈시림이 없다는거네요~~ 앞으로도 썬크림은 시슨드시로 정했네요~ 아~~!! 용량이 작기는 하네요~"
5,향이 자극적이지 않습니다 무엇보다 다른제품에 비하여 바른후 아무 불편함이 없습니다 기존에 썼던 제품들은 집으로 돌아온후 바로 얼굴을 바로씻곤 했는데 이제품은 불편하지 않습니다 마치 바르지 않은것 처럼요 광고에 거짓이 없습니다
5,피부를 많이 신경쓰는 남자입니다. 백탁기능 없이 로션처럼 촉촉하게 끈적이지않고 편하게 바를 수 있는 썬크림을 찾았는데 바로 이겁니다. 다 쓰면 또 주문할거에요. 기존에 쓰던 스킨 로션 라인업을 아예 시슨드시로 넘어오려고 합니다. 스킨로션도 좋을거같아요. 용기 포장질감도 고급스럽고 좋아요. 새벽2시에 자기전에 주문했는데 점심먹기 전에 도착해서 집에 넣어두고 외출했어요. 배송속도 무엇?ㅎㅎ
5,너무 좋아요 가격은 비싸지만 정말 발림성 짱이네요 눈도 하나도 안시려요~~
5,진짜 눈이 안셔요 너무 좋아요 선크림 바를 때마다 눈이 피로해져서 진짜 너무 싫었는데 얘는 정말 눈이 거의 불편하지 않아요 클렌징도 잘 쓰고 있었는데 선크림도 좋네요
5,피부가 민감한 편이라 썬크림 사는게 고민이였는데 이젠 걱정없네요 눈물이 나지않는게 특히 좋아요 강추드립니다
5,평이 좋아서 쵸이스~ 묽은 로션타입에 촉촉하고 잘 스며들어요 자극이 없데서 눈두덩이에 발랐는데 진짜 편안하네요 걷는 내내 썬크림 바른지 모르겠더라구요 그날 저녁 너무 피곤해서 세수 못한체 자버렸는데 다음날 피부 트러블 1도 없이 너무 편안하네요 그래서 대만족 중이기는 하나 국내 썬크림들 자외선 차단지수 조작 논란이 많았던터라 이렇게나 발림성 밀착성 피부 편안함까지 완벽한데 과연 50의 지수가 맞을까 하는 의구심이 들정도예요 제품의 지수만 믿고 있지 말고 수시로 덧발라 주면 고민 해결되겠죠? ^^ 일단 끈적이거나 불편함 없이 산뜻하고 편안한 제품이라 대만족 입니다!
5,저는 평소에 썬크림 잘사용하지않아요 그이유는 답답하고 묵직한느낌에 끈적임까지ㅠㅠ 근데 요즘 지인들이 기미가 많이올라왔다는 말에..(30대초반) 충격이였습니다. 그러다가 썬크림 찾으면서 묵직하지않고 끈적임없으면서 자외선 차단잘되는건 머가있을까 고민하면서 여러가지 상품 비교하다가 가격대비 성분도 좊고 후기도 좋아서 선택했어요 :-) 저는 화장을 자주해서 백탁잇으면 정말싫었는데 전혀없고 너무좋았던건 끈적임없고 화장이 밀리지않네요;-) 그리고 끈적임이 없다보니 답답함 또한 없었습니다! 거기다가 피부가 예민한편인데 ㅎ성분자체가 너무좋아서 트러블없네요 너무만족합니다
5,남편이 다른 제품도 썼었는데 눈이 따갑다고해서 다시 요걸로 쓰고 있는데 만족해합니다. 한달에 몇개를 쓰는건지 할인이 더 되면 좋겠네요..
5,"EU에서 적용되는 기준하에 바다friendly하게 제품을 만들고자 한점에서 선택함. 백탁이 전혀 1도 없고 유아용로션인듯이 부드럽게 피부에 스며들고 다시 덧바를시에 밀림이 없는점이 정말 좋음. 바다에 안전한 제품이란점이 확실히 증명(!)이 되는 certi를 받았다면 그것을 좀더 부각하여 홍보하면, 제품자체의 품질이 너무 좋으므로 상당히 도움이 될거 같단 생각이 듦. 에코 프렌들리 & 흡수력이 매우좋아서 끈적인단 느낌이 없는점이 최강점. 이런 중소업체들의 우수한 상품이 널리 많이 알려지길 바람."
